CustomerID,Name,Age,Gender,Location,CustomerSegment,purchase_probability,ProductID,ProductName,OriginalPrice,Discount%,DiscountedPrice
3f8c8131-feab-403e-a53a-a1f16700ba17,Shannon Perera,20,Male,Anuradhapura,frequent_shoppers,0.41269732755178573,8b424158-65b6-4bf6-b9c3-53ee2091f1a2,Raigam Brown Bread,120.62,10,108.558
54a96957-60d2-4bea-b9c3-c99e1a5e90b8,Allison Jayasinghe,43,Female,Vavuniya,frequent_shoppers,0.43334283147010416,8b424158-65b6-4bf6-b9c3-53ee2091f1a2,Raigam Brown Bread,120.62,10,108.558
931bb39e-d077-48bd-b296-4c782b6b8537,Abigail Shaffer,63,Female,Vavuniya,frequent_shoppers,0.42501726936830986,8b424158-65b6-4bf6-b9c3-53ee2091f1a2,Raigam Brown Bread,120.62,10,108.558
eb063f7a-91a0-4478-bd22-669f7c6060be,Cynthia Wickramasinghe,36,Female,Galle,frequent_shoppers,0.4497109831107138,8b424158-65b6-4bf6-b9c3-53ee2091f1a2,Raigam Brown Bread,120.62,10,108.558
95586e7b-6884-4c44-9586-fc11ba591e23,Connor Peterson,65,Female,Nuwara Eliya,frequent_shoppers,0.4328260876696249,8b424158-65b6-4bf6-b9c3-53ee2091f1a2,Raigam Brown Bread,120.62,10,108.558
665b608f-654f-411a-ad64-0d7336b1ca44,Linda Bandara,35,Female,Batticaloa,frequent_shoppers,0.43610841907089276,8b424158-65b6-4bf6-b9c3-53ee2091f1a2,Raigam Brown Bread,120.62,10,108.558
fdd8fafe-64b7-4fb0-9065-902746bf36b9,Zachary De Silva,41,Female,,frequent_shoppers,0.48355129006068226,8b424158-65b6-4bf6-b9c3-53ee2091f1a2,Raigam Brown Bread,120.62,10,108.558
53bf0cda-9e32-4e81-85cc-bf7ae88487c0,Nethmi Wickramasinghe,43,Male,Batticaloa,frequent_shoppers,0.4421305617822007,8b424158-65b6-4bf6-b9c3-53ee2091f1a2,Raigam Brown Bread,120.62,10,108.558
0811e172-7e0e-4ff0-8acf-e6c87ed170ba,Michael Herrera,26,Male,Batticaloa,frequent_shoppers,0.39927130879943357,8b424158-65b6-4bf6-b9c3-53ee2091f1a2,Raigam Brown Bread,120.62,10,108.558
e81c0817-d8c0-448f-a0d2-c6761b3d4846,Monica Adams,53,Male,Kilinochchi,frequent_shoppers,0.4091036716995764,8b424158-65b6-4bf6-b9c3-53ee2091f1a2,Raigam Brown Bread,120.62,10,108.558
e327297f-d14e-48c5-8a3e-4da0071321f9,Sarah Garcia,64,Male,Negombo,frequent_shoppers,0.5053555995247185,8b424158-65b6-4bf6-b9c3-53ee2091f1a2,Raigam Brown Bread,120.62,10,108.558
6cd485ca-c11a-43c6-bf13-210ff28d16fb,Daniel Seneviratne,49,,Kilinochchi,frequent_shoppers,0.4437034137442561,8b424158-65b6-4bf6-b9c3-53ee2091f1a2,Raigam Brown Bread,120.62,10,108.558
f909316f-8c0e-4610-8bc1-46387d1b3151,Carmen Perera,28,Female,Ratnapura,frequent_shoppers,0.45064333918355814,8b424158-65b6-4bf6-b9c3-53ee2091f1a2,Raigam Brown Bread,120.62,10,108.558
f97bb551-d2ea-44c5-a18d-5e6c968550e9,Jennifer Burgess,67,Female,Trincomalee,frequent_shoppers,0.399197336832384,8b424158-65b6-4bf6-b9c3-53ee2091f1a2,Raigam Brown Bread,120.62,10,108.558
f815c81d-0b6e-4943-a820-3cc82203aca8,Buddhika Herath,71,Male,Jaffna,frequent_shoppers,0.4291588360575501,8b424158-65b6-4bf6-b9c3-53ee2091f1a2,Raigam Brown Bread,120.62,10,108.558
a3aa98db-793f-4e37-8554-c97b95e1aa11,Joel Bandara,23,Male,Kilinochchi,frequent_shoppers,0.4588764162476604,8b424158-65b6-4bf6-b9c3-53ee2091f1a2,Raigam Brown Bread,120.62,10,108.558
